claim_id,policy_id,customer_id,claim_date,claim_amount,claim_status,resolution_date
2270,POL021458,2270,2024-07-01,43437,0,2024-06-08
2271,POL051170,2271,2024-04-26,88295,0,2024-03-09
2272,POL023736,2272,2024-04-04,53698,0,2024-01-10
2273,POL011072,2273,2024-09-01,31425,1,2024-08-13
2274,POL002154,2274,2024-07-15,65980,0,2024-09-02
2275,POL000865,2275,2024-07-09,64608,0,2024-10-17
2276,POL019473,2276,2024-03-24,26870,0,2024-03-10
2277,POL033747,2277,2024-02-23,79097,0,2024-07-11
2278,POL000090,2278,2024-09-05,88641,0,2024-09-07
2279,POL014618,2279,2024-08-09,63714,0,2024-10-25
2280,POL015987,2280,2024-09-06,1482,0,2024-09-17
2281,POL015827,2281,2024-02-04,87972,0,2024-09-18
2282,POL029594,2282,2024-03-21,97710,0,2024-06-27
2283,POL055138,2283,2024-09-04,24526,0,2024-01-03
2284,POL050483,2284,2024-09-12,59457,1,2024-03-30
2285,POL004888,2285,2024-09-28,24846,0,2024-11-28
2286,POL052767,2286,2024-09-12,84955,0,2024-10-19
2287,POL017975,2287,2024-09-22,3665,0,2024-08-10
2288,POL049510,2288,2024-04-15,51714,0,2024-09-19
2289,POL034936,2289,2024-02-16,81358,0,2024-02-22
2290,POL037815,2290,2024-08-18,61640,1,2024-09-17
2291,POL050563,2291,2024-10-28,57553,0,2024-03-21
2292,POL033597,2292,2024-06-28,99355,1,2024-01-20
2293,POL043074,2293,2024-09-30,78960,0,2024-08-20
2294,POL013278,2294,2024-04-14,15539,1,2024-02-10
2295,POL006657,2295,2024-04-23,71705,0,2024-11-15
2296,POL011767,2296,2024-11-21,94204,0,2024-05-23
2297,POL000691,2297,2024-05-23,48152,0,2024-09-18
2298,POL054520,2298,2024-02-18,81157,0,2024-05-30
2299,POL028956,2299,2024-05-09,12796,0,2024-05-22
2300,POL048130,2300,2024-03-19,31603,0,2024-04-21
2301,POL023469,2301,2024-04-12,6281,0,2024-08-16
2302,POL047118,2302,2024-03-11,8948,0,2024-05-19
2303,POL038266,2303,2024-09-15,5034,0,2024-11-03
2304,POL004628,2304,2024-07-29,88806,0,2024-01-09
2305,POL055152,2305,2024-11-25,19906,0,2024-01-01
2306,POL016058,2306,2024-02-28,85544,0,2024-04-30
2307,POL033838,2307,2024-09-03,5919,1,2024-06-25
2308,POL016008,2308,2024-07-24,89398,0,2024-02-10
2309,POL013955,2309,2024-09-02,29130,0,2024-04-17
2310,POL001876,2310,2024-04-04,99468,0,2024-04-24
2311,POL040853,2311,2024-10-24,80868,0,2024-04-29
2312,POL003931,2312,2024-05-02,94514,0,2024-01-04
2313,POL022431,2313,2024-11-08,8929,0,2024-06-13
2314,POL012018,2314,2024-09-13,98637,1,2024-09-19
2315,POL057895,2315,2024-10-14,84182,0,2024-01-17
2316,POL017922,2316,2024-04-23,61835,0,2024-05-20
2317,POL046529,2317,2024-06-27,83542,0,2024-09-06
2318,POL041473,2318,2024-05-13,94815,0,2024-03-16
2319,POL023367,2319,2024-06-09,96048,0,2024-06-11
2320,POL007396,2320,2024-05-14,20473,0,2024-03-01
2321,POL053004,2321,2024-11-11,60896,0,2024-01-28
2322,POL056686,2322,2024-01-04,29148,0,2024-04-30
2323,POL038641,2323,2024-03-02,45075,0,2024-07-27
2324,POL000705,2324,2024-11-16,71139,0,2024-04-20
2325,POL009574,2325,2024-04-28,9026,0,2024-01-14
2326,POL045292,2326,2024-11-22,45153,0,2024-03-04
2327,POL034422,2327,2024-02-23,30447,0,2024-08-16
2328,POL000972,2328,2024-08-27,29492,0,2024-03-16
2329,POL010886,2329,2024-07-15,36434,0,2024-03-10
2330,POL045241,2330,2024-10-11,97773,1,2024-07-24
2331,POL038090,2331,2024-06-13,86602,0,2024-02-09
2332,POL049346,2332,2024-05-14,20637,0,2024-06-01
2333,POL057061,2333,2024-01-15,19574,0,2024-09-11
2334,POL004835,2334,2024-08-15,53321,0,2024-08-20
2335,POL009460,2335,2024-08-10,33071,0,2024-11-12
2336,POL012679,2336,2024-01-02,2356,0,2024-02-22
2337,POL031731,2337,2024-02-28,85836,0,2024-09-28
2338,POL011360,2338,2024-08-01,12503,0,2024-10-26
2339,POL046830,2339,2024-03-24,37419,0,2024-02-15
2340,POL053330,2340,2024-10-31,25653,0,2024-07-25
2341,POL039677,2341,2024-05-11,25108,0,2024-09-05
2342,POL039838,2342,2024-09-14,10415,0,2024-06-05
2343,POL045009,2343,2024-02-07,39155,0,2024-05-18
2344,POL042242,2344,2024-09-03,31336,0,2024-06-28
2345,POL051510,2345,2024-02-17,4209,0,2024-08-16
2346,POL010354,2346,2024-01-10,97972,0,2024-06-02
2347,POL031404,2347,2024-03-17,55217,0,2024-07-15
2348,POL032486,2348,2024-06-23,77960,0,2024-06-29
2349,POL042690,2349,2024-03-23,57486,0,2024-10-27
2350,POL025498,2350,2024-07-21,75497,0,2024-09-24
2351,POL047774,2351,2024-06-25,21980,0,2024-01-13
2352,POL022967,2352,2024-09-09,5911,0,2024-07-13
2353,POL029509,2353,2024-03-22,59405,0,2024-02-03
2354,POL050967,2354,2024-07-27,62151,1,2024-06-28
2355,POL016672,2355,2024-09-17,6475,0,2024-09-10
2356,POL001826,2356,2024-07-22,47647,0,2024-02-03
2357,POL034828,2357,2024-05-08,51317,1,2024-03-19
2358,POL026524,2358,2024-04-30,43692,0,2024-03-31
2359,POL012805,2359,2024-05-20,4630,0,2024-06-07
2360,POL054014,2360,2024-06-10,79064,0,2024-11-22
2361,POL046671,2361,2024-06-20,47072,0,2024-07-11
2362,POL008290,2362,2024-07-21,32759,0,2024-05-27
2363,POL050026,2363,2024-09-12,47702,0,2024-09-12
2364,POL054361,2364,2024-08-21,62709,0,2024-02-07
2365,POL014166,2365,2024-06-29,11101,0,2024-01-13
2366,POL040091,2366,2024-11-09,3098,0,2024-08-01
2367,POL016140,2367,2024-02-23,78417,0,2024-01-15
2368,POL056784,2368,2024-09-04,49235,0,2024-03-01
2369,POL043403,2369,2024-03-20,33560,0,2024-02-05
2370,POL003759,2370,2024-03-26,20819,0,2024-04-20
2371,POL045870,2371,2024-10-08,30015,0,2024-05-09
2372,POL007298,2372,2024-11-06,18610,1,2024-08-20
2373,POL025254,2373,2024-03-02,13863,0,2024-08-23
2374,POL041270,2374,2024-08-03,9959,1,2024-07-14
2375,POL051028,2375,2024-08-17,93897,0,2024-11-01
2376,POL033039,2376,2024-08-21,82095,0,2024-11-15
2377,POL053672,2377,2024-11-02,29824,0,2024-05-17
2378,POL002606,2378,2024-06-27,70704,0,2024-04-02
2379,POL042082,2379,2024-12-01,64683,0,2024-05-25
2380,POL058323,2380,2024-04-15,76711,0,2024-02-26
2381,POL009706,2381,2024-10-16,68242,0,2024-09-15
2382,POL045405,2382,2024-05-14,36468,0,2024-04-25
2383,POL050382,2383,2024-01-24,28523,0,2024-08-11
2384,POL023876,2384,2024-09-25,63419,0,2024-04-01
2385,POL045574,2385,2024-09-29,3035,0,2024-05-21
2386,POL034533,2386,2024-06-29,96845,0,2024-06-10
2387,POL006198,2387,2024-08-15,75889,0,2024-03-17
2388,POL049110,2388,2024-02-27,90937,0,2024-01-26
2389,POL024293,2389,2024-02-11,35669,0,2024-07-17
2390,POL000259,2390,2024-02-16,12422,0,2024-11-12
2391,POL049155,2391,2024-08-20,41875,0,2024-04-04
2392,POL052663,2392,2024-03-28,99617,1,2024-04-24
2393,POL001407,2393,2024-03-17,53422,0,2024-01-25
2394,POL018941,2394,2024-06-02,97619,0,2024-05-11
2395,POL008700,2395,2024-02-18,34555,0,2024-02-11
2396,POL030120,2396,2024-02-02,70738,0,2024-09-23
2397,POL050866,2397,2024-04-11,30541,0,2024-04-09
2398,POL057580,2398,2024-07-30,62559,0,2024-02-14
2399,POL041825,2399,2024-03-16,34759,0,2024-01-30
2400,POL052194,2400,2024-06-05,81624,0,2024-06-29
2401,POL046256,2401,2024-01-04,95983,0,2024-05-25
2402,POL030341,2402,2024-02-23,45638,0,2024-07-18
2403,POL005868,2403,2024-11-12,60541,0,2024-09-05
2404,POL003935,2404,2024-03-17,69309,0,2024-06-01
2405,POL001556,2405,2024-11-25,92764,0,2024-09-16
2406,POL053618,2406,2024-03-14,39710,0,2024-11-09
2407,POL040824,2407,2024-03-29,56929,0,2024-08-19
2408,POL008284,2408,2024-07-09,80024,0,2024-02-10
2409,POL032378,2409,2024-05-25,43477,0,2024-08-04
2410,POL025450,2410,2024-09-11,94084,0,2024-09-15
2411,POL032446,2411,2024-05-27,1584,0,2024-09-03
2412,POL056330,2412,2024-06-13,38251,0,2024-09-01
2413,POL018193,2413,2024-10-07,85968,0,2024-06-25
2414,POL013476,2414,2024-10-31,13634,1,2024-08-16
2415,POL044544,2415,2024-07-30,27801,0,2024-05-31
2416,POL036957,2416,2024-03-14,82697,0,2024-05-14
2417,POL032073,2417,2024-10-29,37267,0,2024-11-12
2418,POL016483,2418,2024-07-25,63808,0,2024-02-10
2419,POL013139,2419,2024-01-13,1615,0,2024-08-31
2420,POL033580,2420,2024-03-06,4830,0,2024-01-02
2421,POL018397,2421,2024-02-19,20274,0,2024-01-02
2422,POL001204,2422,2024-07-31,68364,0,2024-05-06
2423,POL002775,2423,2024-04-14,66889,1,2024-11-30
2424,POL012296,2424,2024-07-04,24224,0,2024-11-04
2425,POL051550,2425,2024-09-05,47987,0,2024-09-19
2426,POL006531,2426,2024-02-12,18919,0,2024-09-17
2427,POL030109,2427,2024-04-17,28167,0,2024-11-18
2428,POL000241,2428,2024-08-22,26526,0,2024-09-14
2429,POL038311,2429,2024-11-24,77107,0,2024-06-07
2430,POL047764,2430,2024-11-04,93516,0,2024-01-28
2431,POL057178,2431,2024-01-27,41403,0,2024-08-02
2432,POL049758,2432,2024-07-21,82755,0,2024-04-25
2433,POL018008,2433,2024-04-22,84191,0,2024-04-10
2434,POL037102,2434,2024-05-24,81169,0,2024-07-23
2435,POL010701,2435,2024-04-03,29604,0,2024-08-14
2436,POL050091,2436,2024-04-26,22048,0,2024-08-28
2437,POL005619,2437,2024-10-23,94422,0,2024-05-15
2438,POL000150,2438,2024-02-20,73959,0,2024-08-24
2439,POL031157,2439,2024-09-04,94056,0,2024-12-01
2440,POL025443,2440,2024-08-16,50910,0,2024-08-27
2441,POL020570,2441,2024-08-07,92403,0,2024-06-26
2442,POL046419,2442,2024-07-03,71787,0,2024-10-04
2443,POL005261,2443,2024-09-23,73243,1,2024-01-11
2444,POL023614,2444,2024-05-18,9643,0,2024-01-14
2445,POL047565,2445,2024-11-14,62698,0,2024-01-22
2446,POL042506,2446,2024-04-06,34389,0,2024-06-01
2447,POL034255,2447,2024-04-07,80840,0,2024-11-23
2448,POL046483,2448,2024-03-07,46739,0,2024-07-01
2449,POL020849,2449,2024-11-04,40430,0,2024-01-19
2450,POL017836,2450,2024-02-29,24880,0,2024-01-30
2451,POL052869,2451,2024-11-27,22681,0,2024-11-25
2452,POL008637,2452,2024-10-13,90654,0,2024-09-26
2453,POL050995,2453,2024-06-26,77254,0,2024-03-21
2454,POL023021,2454,2024-06-28,22342,0,2024-11-26
2455,POL042893,2455,2024-10-26,67164,0,2024-10-29
2456,POL017563,2456,2024-03-05,92141,0,2024-11-14
2457,POL022843,2457,2024-09-24,52848,1,2024-02-27
2458,POL049188,2458,2024-03-27,62879,0,2024-07-25
2459,POL045498,2459,2024-09-08,8637,0,2024-11-02
2460,POL039814,2460,2024-06-14,7752,0,2024-06-28
2461,POL010281,2461,2024-02-03,32653,0,2024-05-27
2462,POL040438,2462,2024-01-20,61223,0,2024-10-20
2463,POL005800,2463,2024-11-23,67202,0,2024-02-12
2464,POL019211,2464,2024-05-15,3131,0,2024-10-12
2465,POL041657,2465,2024-01-30,59284,0,2024-10-13
2466,POL022627,2466,2024-08-24,6696,0,2024-04-02
2467,POL054816,2467,2024-02-15,44339,0,2024-05-20
2468,POL026884,2468,2024-02-05,35484,0,2024-06-26
2469,POL050371,2469,2024-02-15,80705,0,2024-07-10
2470,POL054151,2470,2024-01-04,29206,0,2024-11-24
2471,POL002761,2471,2024-01-13,49114,0,2024-02-08
2472,POL048312,2472,2024-09-05,85399,0,2024-03-29
2473,POL044362,2473,2024-04-11,35892,0,2024-03-10
2474,POL028892,2474,2024-04-14,50858,0,2024-11-13
2475,POL030727,2475,2024-10-15,56894,0,2024-05-06
2476,POL008397,2476,2024-09-18,76741,0,2024-07-11
2477,POL057681,2477,2024-08-21,70278,0,2024-07-23
2478,POL012642,2478,2024-03-13,97159,0,2024-08-06
2479,POL023135,2479,2024-10-12,4570,0,2024-07-01
2480,POL056176,2480,2024-06-03,82440,0,2024-10-19
2481,POL039342,2481,2024-10-28,96052,0,2024-05-08
2482,POL028473,2482,2024-08-04,42536,0,2024-09-08
2483,POL049496,2483,2024-05-11,52710,0,2024-03-23
2484,POL025844,2484,2024-02-10,14795,0,2024-03-11
2485,POL051306,2485,2024-01-19,70594,0,2024-08-26
2486,POL041798,2486,2024-08-17,47455,0,2024-03-14
2487,POL055286,2487,2024-07-06,83909,0,2024-10-02
2488,POL024895,2488,2024-01-10,56781,0,2024-03-19
2489,POL031790,2489,2024-04-05,28127,0,2024-03-07
2490,POL029773,2490,2024-10-26,98423,0,2024-07-01
2491,POL051479,2491,2024-11-10,96409,0,2024-07-17
2492,POL056113,2492,2024-04-04,39573,0,2024-09-22
2493,POL018628,2493,2024-06-24,35225,0,2024-03-20
2494,POL019990,2494,2024-04-15,7729,0,2024-07-22
2495,POL033971,2495,2024-08-13,50122,0,2024-10-18
2496,POL057047,2496,2024-09-11,52884,0,2024-06-10
2497,POL037732,2497,2024-08-15,35657,0,2024-01-25
2498,POL056741,2498,2024-06-06,75636,0,2024-10-27
2499,POL032771,2499,2024-08-13,10166,0,2024-11-22
2500,POL042259,2500,2024-06-01,32744,0,2024-01-03
2501,POL048067,2501,2024-05-04,9781,1,2024-02-19
2502,POL046836,2502,2024-07-03,71257,0,2024-10-04
2503,POL006396,2503,2024-07-31,26863,0,2024-05-19
2504,POL052610,2504,2024-06-09,66039,0,2024-07-23
2505,POL026826,2505,2024-01-27,59248,0,2024-04-22
2506,POL009138,2506,2024-04-30,67162,0,2024-04-13
2507,POL028327,2507,2024-03-18,97881,0,2024-03-16
2508,POL003535,2508,2024-05-26,68857,0,2024-01-16
2509,POL055025,2509,2024-10-31,61352,0,2024-09-21
2510,POL050268,2510,2024-07-18,36285,0,2024-10-23
2511,POL005989,2511,2024-08-28,40898,0,2024-01-18
2512,POL019147,2512,2024-11-08,98804,0,2024-05-06
2513,POL012224,2513,2024-05-09,41662,1,2024-08-28
2514,POL047417,2514,2024-01-19,45145,0,2024-12-01
2515,POL018677,2515,2024-01-02,53256,0,2024-11-11
2516,POL010271,2516,2024-04-02,21565,1,2024-07-07
2517,POL013751,2517,2024-07-02,98722,0,2024-11-19
2518,POL054997,2518,2024-09-19,55657,0,2024-02-27
2519,POL058485,2519,2024-07-13,50797,0,2024-06-17
2520,POL009785,2520,2024-06-26,32717,0,2024-03-26
2521,POL000249,2521,2024-01-12,82752,0,2024-06-07
2522,POL001603,2522,2024-11-25,86270,0,2024-10-17
2523,POL041796,2523,2024-09-20,132,0,2024-02-03
2524,POL056048,2524,2024-01-09,52185,0,2024-11-27
2525,POL056964,2525,2024-04-04,26147,0,2024-05-25
2526,POL031717,2526,2024-05-06,82212,0,2024-09-11
2527,POL051493,2527,2024-05-11,86310,0,2024-06-02
2528,POL035179,2528,2024-04-23,10812,0,2024-09-08
2529,POL016961,2529,2024-02-10,90592,0,2024-08-02
2530,POL047381,2530,2024-03-14,26975,0,2024-10-08
2531,POL013647,2531,2024-06-16,70582,0,2024-10-27
2532,POL009313,2532,2024-04-01,77044,0,2024-05-22
2533,POL041737,2533,2024-06-02,58886,0,2024-02-21
2534,POL049614,2534,2024-08-23,98390,0,2024-05-10
2535,POL000829,2535,2024-08-10,41584,0,2024-01-03
2536,POL034260,2536,2024-06-02,71320,0,2024-08-05
2537,POL026678,2537,2024-05-09,47967,0,2024-05-17
2538,POL025051,2538,2024-07-30,11916,0,2024-03-11
2539,POL015239,2539,2024-08-23,1088,0,2024-09-11
2540,POL048371,2540,2024-04-18,71609,0,2024-04-10
2541,POL003607,2541,2024-10-02,52688,0,2024-03-26
2542,POL014306,2542,2024-09-09,28899,0,2024-01-12
2543,POL055562,2543,2024-04-26,40086,0,2024-07-26
2544,POL029039,2544,2024-11-26,54377,0,2024-01-23
2545,POL008103,2545,2024-11-23,42902,0,2024-01-04
2546,POL033624,2546,2024-04-24,20148,0,2024-02-22
2547,POL042974,2547,2024-01-14,61211,0,2024-10-14
2548,POL038826,2548,2024-03-04,71501,0,2024-05-19
2549,POL046018,2549,2024-03-02,51487,0,2024-02-29
2550,POL033190,2550,2024-08-30,92332,0,2024-11-05
2551,POL003266,2551,2024-06-04,79373,0,2024-06-28
2552,POL055382,2552,2024-08-04,53774,0,2024-06-04
2553,POL021872,2553,2024-07-29,79306,0,2024-05-03
2554,POL027495,2554,2024-10-19,47086,0,2024-03-07
2555,POL052402,2555,2024-03-02,59023,0,2024-09-05
2556,POL032866,2556,2024-05-31,36335,0,2024-11-29
2557,POL033010,2557,2024-01-09,23549,0,2024-01-28
2558,POL018873,2558,2024-09-13,16464,0,2024-06-17
2559,POL002124,2559,2024-08-27,69207,0,2024-01-24
2560,POL049062,2560,2024-06-10,23341,0,2024-07-18
2561,POL030354,2561,2024-05-03,41974,0,2024-06-12
2562,POL026806,2562,2024-02-27,16703,0,2024-07-11
2563,POL046161,2563,2024-06-03,80537,0,2024-09-24
2564,POL042598,2564,2024-07-21,53324,0,2024-03-24
2565,POL023204,2565,2024-10-06,79319,0,2024-11-16
2566,POL054080,2566,2024-11-29,31971,0,2024-11-19
2567,POL008766,2567,2024-01-05,56885,0,2024-10-23
2568,POL026716,2568,2024-05-18,91407,0,2024-03-30
2569,POL009982,2569,2024-02-12,53238,0,2024-01-11
2570,POL045492,2570,2024-07-28,58420,0,2024-01-30
2571,POL039840,2571,2024-02-04,41768,1,2024-06-04
2572,POL003255,2572,2024-05-17,98032,0,2024-10-29
2573,POL051842,2573,2024-04-12,40160,0,2024-02-03
2574,POL023768,2574,2024-07-14,86317,0,2024-07-03
2575,POL021421,2575,2024-02-01,8391,0,2024-10-18
2576,POL008153,2576,2024-03-07,93891,0,2024-04-30
2577,POL020203,2577,2024-10-08,46257,0,2024-03-31
2578,POL039434,2578,2024-11-04,81523,0,2024-06-03
2579,POL045987,2579,2024-03-15,66795,0,2024-01-13
2580,POL011052,2580,2024-11-05,23856,0,2024-11-24
2581,POL052205,2581,2024-03-05,62345,0,2024-11-01
2582,POL001289,2582,2024-10-01,73826,0,2024-11-05
2583,POL040622,2583,2024-08-04,52125,0,2024-01-27
2584,POL003444,2584,2024-05-27,53120,0,2024-07-22
2585,POL026080,2585,2024-10-16,70622,0,2024-06-21
2586,POL011856,2586,2024-09-19,91785,1,2024-07-26
2587,POL006269,2587,2024-05-27,49590,0,2024-07-24
2588,POL039554,2588,2024-02-09,87706,0,2024-04-18
2589,POL056629,2589,2024-10-18,99919,0,2024-02-24
2590,POL042988,2590,2024-03-20,92226,0,2024-04-22
2591,POL013141,2591,2024-01-25,40386,0,2024-06-06
2592,POL042035,2592,2024-11-06,24174,0,2024-07-06
2593,POL051644,2593,2024-01-29,97943,0,2024-07-09
2594,POL036513,2594,2024-02-22,54722,0,2024-11-20
2595,POL025030,2595,2024-06-02,647,0,2024-03-07
2596,POL016071,2596,2024-08-15,44347,0,2024-11-01
2597,POL036171,2597,2024-07-11,7595,0,2024-05-04
2598,POL045372,2598,2024-04-19,30823,0,2024-07-28
2599,POL000485,2599,2024-02-24,31184,0,2024-10-25
2600,POL015758,2600,2024-03-25,30645,0,2024-09-20
2601,POL000590,2601,2024-08-20,27156,0,2024-07-16
2602,POL045875,2602,2024-10-05,2860,0,2024-09-13
2603,POL020720,2603,2024-11-04,73331,0,2024-04-29
2604,POL021121,2604,2024-08-08,1672,0,2024-03-09
2605,POL014317,2605,2024-10-23,72753,0,2024-11-12
2606,POL037183,2606,2024-05-31,9198,0,2024-09-24
2607,POL006687,2607,2024-01-30,39241,0,2024-06-01
2608,POL056671,2608,2024-05-20,14610,0,2024-09-21
2609,POL021126,2609,2024-10-21,29941,0,2024-04-09
2610,POL046602,2610,2024-01-06,12694,0,2024-10-16
2611,POL050756,2611,2024-07-01,12686,0,2024-05-07
2612,POL010964,2612,2024-04-25,50626,0,2024-05-20
2613,POL054034,2613,2024-06-04,63060,0,2024-06-07
2614,POL053067,2614,2024-02-04,36174,0,2024-11-14
2615,POL020948,2615,2024-07-27,90662,0,2024-04-02
2616,POL047254,2616,2024-06-25,79758,1,2024-04-24
2617,POL040001,2617,2024-10-20,89838,1,2024-09-12
2618,POL046447,2618,2024-02-28,58808,0,2024-05-16
2619,POL039625,2619,2024-04-03,63252,0,2024-12-01
2620,POL039044,2620,2024-02-24,57188,0,2024-08-20
2621,POL055071,2621,2024-04-20,75914,0,2024-10-23
2622,POL044732,2622,2024-02-17,52709,0,2024-09-29
2623,POL027081,2623,2024-09-14,64341,0,2024-03-15
2624,POL016714,2624,2024-10-25,29755,0,2024-03-07
2625,POL017182,2625,2024-06-28,51294,0,2024-01-19
2626,POL047639,2626,2024-10-24,9449,0,2024-08-18
2627,POL002711,2627,2024-11-07,94678,0,2024-02-26
2628,POL046645,2628,2024-10-10,1039,0,2024-04-20
2629,POL058338,2629,2024-04-20,81425,0,2024-04-05
2630,POL046411,2630,2024-10-11,69885,0,2024-02-05
2631,POL033248,2631,2024-03-28,1720,0,2024-07-07
2632,POL040211,2632,2024-08-31,73488,0,2024-01-27
2633,POL020907,2633,2024-04-19,2350,0,2024-04-12
2634,POL027646,2634,2024-09-19,76741,0,2024-02-03
2635,POL017536,2635,2024-02-29,20439,0,2024-03-07
2636,POL042547,2636,2024-03-19,31819,0,2024-10-26
2637,POL050802,2637,2024-09-30,81953,0,2024-02-22
2638,POL054089,2638,2024-10-29,913,0,2024-02-29
2639,POL032679,2639,2024-09-15,43344,0,2024-09-01
2640,POL042892,2640,2024-05-13,1796,0,2024-01-27
2641,POL053202,2641,2024-11-27,13101,0,2024-08-11
2642,POL028244,2642,2024-05-18,30851,0,2024-11-28
2643,POL013460,2643,2024-08-11,90947,0,2024-10-21
2644,POL056961,2644,2024-06-16,52008,0,2024-09-09
2645,POL033760,2645,2024-11-05,71509,0,2024-04-05
2646,POL002370,2646,2024-10-23,95488,0,2024-06-20
2647,POL001100,2647,2024-04-07,73505,0,2024-11-14
2648,POL052123,2648,2024-03-22,25278,0,2024-06-21
2649,POL013921,2649,2024-05-10,69431,0,2024-01-14
2650,POL002388,2650,2024-02-16,68820,0,2024-03-01
2651,POL049642,2651,2024-09-10,68917,0,2024-07-03
2652,POL034894,2652,2024-07-17,23712,0,2024-04-17
2653,POL031423,2653,2024-04-02,37140,0,2024-09-03
2654,POL012253,2654,2024-07-28,79548,0,2024-05-29
2655,POL044845,2655,2024-04-08,89787,0,2024-07-15
2656,POL041454,2656,2024-06-26,86196,0,2024-05-25
2657,POL040738,2657,2024-08-30,78670,0,2024-11-26
2658,POL030026,2658,2024-09-27,14040,0,2024-08-01
2659,POL014887,2659,2024-02-04,29566,0,2024-04-19
2660,POL029440,2660,2024-04-23,46191,0,2024-02-24
2661,POL007903,2661,2024-11-11,86404,0,2024-06-12
2662,POL035646,2662,2024-02-27,96739,0,2024-09-15
2663,POL012739,2663,2024-10-30,57835,0,2024-06-21
2664,POL053316,2664,2024-05-16,99668,0,2024-05-29
2665,POL005252,2665,2024-03-18,27092,0,2024-11-13
2666,POL029284,2666,2024-06-14,71236,0,2024-05-15
2667,POL041157,2667,2024-11-13,36242,0,2024-02-03
2668,POL024856,2668,2024-06-29,35961,0,2024-04-20
2669,POL048584,2669,2024-03-31,20919,0,2024-10-19
2670,POL050789,2670,2024-02-07,2894,0,2024-09-05
2671,POL019134,2671,2024-07-16,22514,0,2024-08-22
2672,POL007675,2672,2024-04-08,84700,1,2024-02-10
2673,POL011627,2673,2024-07-15,77123,0,2024-10-01
2674,POL015840,2674,2024-09-17,17395,0,2024-07-25
2675,POL055999,2675,2024-06-09,87247,0,2024-08-15
2676,POL026667,2676,2024-03-10,91286,0,2024-08-22
2677,POL046351,2677,2024-09-30,40412,0,2024-07-15
2678,POL047438,2678,2024-08-26,81935,0,2024-11-13
2679,POL037701,2679,2024-08-23,74235,1,2024-02-14
2680,POL021514,2680,2024-06-24,98107,0,2024-03-14
2681,POL008535,2681,2024-03-10,19449,0,2024-02-23
2682,POL040691,2682,2024-02-28,6549,0,2024-02-16
2683,POL034351,2683,2024-03-22,63989,0,2024-03-03
2684,POL007655,2684,2024-05-04,38889,0,2024-07-01
2685,POL004689,2685,2024-09-15,90209,0,2024-09-14
2686,POL010268,2686,2024-07-07,41345,0,2024-02-07
2687,POL014748,2687,2024-08-08,99279,0,2024-09-14
2688,POL028606,2688,2024-02-07,26549,1,2024-05-18
2689,POL017146,2689,2024-06-11,60028,0,2024-10-19
