payment_id,policy_id,customer_id,payment_date,amount,payment_method,payment_status
1855,POL000576,1855,2024-08-25,4022,others,success
1856,POL014656,1856,2024-01-22,19420,paypal,success
1857,POL021166,1857,2024-04-30,43344,card,in progress
1858,POL008014,1858,2024-05-10,7958,card,in progress
1859,POL035874,1859,2024-02-10,6903,card,declined
1860,POL008071,1860,2024-03-31,17984,others,declined
1861,POL053888,1861,2024-11-06,26024,card,success
1862,POL029614,1862,2024-05-09,79770,card,success
1863,POL014100,1863,2024-02-12,76102,paypal,success
1864,POL011417,1864,2024-02-17,46744,card,success
1865,POL058249,1865,2024-06-20,70256,paypal,success
1866,POL015893,1866,2024-10-16,69326,card,declined
1867,POL044502,1867,2024-09-23,80619,others,declined
1868,POL040192,1868,2024-03-13,23754,paypal,declined
1869,POL008706,1869,2024-03-29,18891,card,in progress
1870,POL033788,1870,2024-07-27,35983,others,declined
1871,POL041592,1871,2024-08-08,99697,others,success
1872,POL029766,1872,2024-01-19,21323,paypal,declined
1873,POL003727,1873,2024-01-07,10049,card,success
1874,POL044898,1874,2024-01-03,35111,card,declined
1875,POL012051,1875,2024-01-24,2554,others,declined
1876,POL024129,1876,2024-02-27,22981,card,in progress
1877,POL050894,1877,2024-07-30,95875,card,declined
1878,POL022525,1878,2024-03-23,31418,others,success
1879,POL006526,1879,2024-11-10,72251,paypal,success
1880,POL029731,1880,2024-01-24,72974,others,success
1881,POL020402,1881,2024-07-26,58791,paypal,in progress
1882,POL029034,1882,2024-02-23,47583,others,success
1883,POL024031,1883,2024-05-02,58916,card,success
1884,POL018700,1884,2024-04-09,22715,others,declined
1885,POL005931,1885,2024-06-28,42998,card,declined
1886,POL053800,1886,2024-10-30,58045,others,success
1887,POL043651,1887,2024-10-28,44057,others,success
1888,POL014654,1888,2024-07-22,60415,card,declined
1889,POL058423,1889,2024-01-15,81900,card,in progress
1890,POL030579,1890,2024-04-21,15096,card,in progress
1891,POL046263,1891,2024-11-11,31391,paypal,success
1892,POL011253,1892,2024-10-19,30409,paypal,declined
1893,POL032090,1893,2024-08-20,45060,card,declined
1894,POL035775,1894,2024-07-27,78927,paypal,in progress
1895,POL026645,1895,2024-10-29,49253,others,success
1896,POL023837,1896,2024-07-25,83504,paypal,success
1897,POL048492,1897,2024-05-30,30513,paypal,in progress
1898,POL048586,1898,2024-04-23,1234,others,declined
1899,POL019192,1899,2024-04-28,3234,others,in progress
1900,POL046873,1900,2024-03-01,37286,paypal,in progress
1901,POL006338,1901,2024-08-02,31247,others,in progress
1902,POL000605,1902,2024-03-23,5936,card,declined
1903,POL052730,1903,2024-07-16,57721,others,declined
1904,POL011639,1904,2024-01-21,50745,card,in progress
1905,POL018462,1905,2024-01-24,25037,card,in progress
1906,POL020411,1906,2024-10-02,95548,others,success
1907,POL032224,1907,2024-05-16,10013,card,success
1908,POL024415,1908,2024-10-04,79533,others,in progress
1909,POL019231,1909,2024-07-11,12518,card,declined
1910,POL036264,1910,2024-11-11,41759,card,in progress
1911,POL035114,1911,2024-09-30,42591,paypal,declined
1912,POL032676,1912,2024-03-29,99400,paypal,success
1913,POL043541,1913,2024-10-24,47621,card,declined
1914,POL056109,1914,2024-02-12,22321,paypal,declined
1915,POL055256,1915,2024-03-30,79465,others,success
1916,POL030468,1916,2024-02-08,14667,card,in progress
1917,POL031986,1917,2024-10-10,75312,paypal,success
1918,POL011363,1918,2024-06-21,3887,card,success
1919,POL038232,1919,2024-08-30,93956,others,in progress
1920,POL028511,1920,2024-01-05,98526,card,success
1921,POL047461,1921,2024-11-11,94710,paypal,in progress
1922,POL004890,1922,2024-02-07,1862,paypal,success
1923,POL000402,1923,2024-06-27,43379,others,in progress
1924,POL005878,1924,2024-11-16,7797,others,success
1925,POL020498,1925,2024-01-27,56584,card,declined
1926,POL015259,1926,2024-09-26,18337,card,in progress
1927,POL051233,1927,2024-03-25,7887,card,success
1928,POL057342,1928,2024-11-13,13706,paypal,declined
1929,POL010750,1929,2024-03-04,54141,paypal,in progress
1930,POL016020,1930,2024-09-24,60906,card,declined
1931,POL050990,1931,2024-05-26,98187,others,in progress
1932,POL045350,1932,2024-11-07,65552,others,success
1933,POL041822,1933,2024-02-02,82690,card,success
1934,POL048731,1934,2024-01-01,75897,others,declined
1935,POL024668,1935,2024-09-20,31626,card,success
1936,POL015817,1936,2024-05-24,15376,paypal,declined
1937,POL006217,1937,2024-10-06,30700,card,declined
1938,POL027678,1938,2024-08-25,23330,card,declined
1939,POL047279,1939,2024-04-13,29413,paypal,declined
1940,POL006164,1940,2024-07-19,71716,card,success
1941,POL027788,1941,2024-11-12,30343,paypal,success
1942,POL003332,1942,2024-03-24,45145,others,success
1943,POL045892,1943,2024-11-18,43660,paypal,in progress
1944,POL050654,1944,2024-09-23,675,card,in progress
1945,POL058142,1945,2024-01-07,74627,paypal,success
1946,POL018080,1946,2024-08-16,2237,card,in progress
1947,POL053636,1947,2024-07-31,86283,paypal,in progress
1948,POL027794,1948,2024-09-28,90170,card,declined
1949,POL031963,1949,2024-11-01,57446,others,in progress
1950,POL005911,1950,2024-06-21,901,card,success
1951,POL035300,1951,2024-08-14,23632,others,success
1952,POL033394,1952,2024-05-14,50809,others,success
1953,POL001044,1953,2024-05-21,49540,card,success
1954,POL016620,1954,2024-09-13,577,paypal,in progress
1955,POL018802,1955,2024-10-31,45693,paypal,declined
1956,POL014133,1956,2024-07-22,76412,card,success
1957,POL017915,1957,2024-06-15,49319,card,in progress
1958,POL021903,1958,2024-06-21,22299,card,in progress
1959,POL034786,1959,2024-03-07,76932,others,declined
1960,POL029426,1960,2024-04-15,99317,others,declined
1961,POL054838,1961,2024-09-29,31257,others,success
1962,POL039876,1962,2024-03-26,99961,others,success
1963,POL019791,1963,2024-08-21,39356,card,in progress
1964,POL056894,1964,2024-01-12,15291,others,declined
1965,POL057499,1965,2024-09-14,16060,paypal,in progress
1966,POL039661,1966,2024-02-16,74410,paypal,in progress
1967,POL050857,1967,2024-05-06,62788,others,in progress
1968,POL045977,1968,2024-03-28,25155,paypal,in progress
1969,POL007628,1969,2024-07-03,9052,card,declined
1970,POL040309,1970,2024-01-21,69519,others,success
1971,POL023998,1971,2024-05-05,62904,others,success
1972,POL032824,1972,2024-03-08,76427,others,success
1973,POL020676,1973,2024-02-21,51488,others,in progress
1974,POL030954,1974,2024-03-14,97757,others,in progress
1975,POL032716,1975,2024-08-11,75759,others,in progress
1976,POL002937,1976,2024-03-26,76066,card,in progress
1977,POL023866,1977,2024-04-23,51413,others,success
1978,POL032555,1978,2024-07-04,76682,card,success
1979,POL022353,1979,2024-07-23,50457,others,success
1980,POL019114,1980,2024-11-18,79333,paypal,declined
1981,POL025377,1981,2024-10-31,69420,paypal,declined
1982,POL027697,1982,2024-03-19,19867,card,success
1983,POL017652,1983,2024-05-31,91638,others,declined
1984,POL021933,1984,2024-05-31,687,card,in progress
1985,POL023318,1985,2024-10-24,93961,others,in progress
1986,POL029441,1986,2024-09-02,27640,card,in progress
1987,POL027493,1987,2024-04-03,95178,others,in progress
1988,POL015534,1988,2024-11-17,68109,paypal,in progress
1989,POL014904,1989,2024-09-22,47716,paypal,declined
1990,POL005410,1990,2024-04-18,1530,card,declined
1991,POL055357,1991,2024-04-30,95906,card,success
1992,POL036117,1992,2024-07-25,21335,others,in progress
1993,POL030219,1993,2024-02-22,90129,card,in progress
1994,POL005832,1994,2024-01-25,83287,paypal,in progress
1995,POL019397,1995,2024-03-16,69712,others,declined
1996,POL037825,1996,2024-09-25,48294,card,in progress
1997,POL051525,1997,2024-06-17,577,card,declined
1998,POL020892,1998,2024-11-16,78301,card,declined
1999,POL020822,1999,2024-09-19,83645,paypal,in progress
2000,POL020468,2000,2024-06-27,97979,card,in progress
2001,POL047804,2001,2024-05-08,43250,card,in progress
2002,POL034500,2002,2024-05-28,7923,card,success
2003,POL046515,2003,2024-04-09,26062,card,in progress
2004,POL054289,2004,2024-04-21,50821,others,success
2005,POL027810,2005,2024-10-22,5280,others,declined
2006,POL009672,2006,2024-05-25,24412,others,success
2007,POL002604,2007,2024-05-04,66824,paypal,declined
2008,POL018590,2008,2024-08-24,57053,card,declined
2009,POL048295,2009,2024-02-10,20528,card,declined
2010,POL014567,2010,2024-03-02,16999,paypal,success
2011,POL049700,2011,2024-11-10,49814,card,in progress
2012,POL041932,2012,2024-08-19,81653,card,success
2013,POL029087,2013,2024-04-27,25642,paypal,declined
2014,POL038930,2014,2024-03-04,74495,others,declined
2015,POL024846,2015,2024-10-22,26838,others,in progress
2016,POL038274,2016,2024-02-25,34607,others,in progress
2017,POL024566,2017,2024-05-28,57639,card,success
2018,POL002366,2018,2024-10-15,66232,paypal,declined
2019,POL030573,2019,2024-04-27,88467,paypal,in progress
2020,POL040142,2020,2024-11-13,60644,others,declined
2021,POL040344,2021,2024-01-28,47186,others,in progress
2022,POL015311,2022,2024-01-03,73278,card,success
2023,POL011120,2023,2024-02-26,39877,card,success
2024,POL038590,2024,2024-10-11,58433,card,in progress
2025,POL011374,2025,2024-01-24,80677,card,success
2026,POL046294,2026,2024-07-08,701,paypal,declined
2027,POL034202,2027,2024-08-01,24082,others,success
2028,POL044755,2028,2024-08-09,90892,others,declined
2029,POL033243,2029,2024-01-03,87868,card,success
2030,POL025461,2030,2024-07-02,28481,others,success
2031,POL039750,2031,2024-10-01,4748,paypal,declined
2032,POL058028,2032,2024-03-05,86040,others,success
2033,POL052351,2033,2024-11-19,36159,paypal,declined
2034,POL054870,2034,2024-06-12,2090,paypal,in progress
2035,POL044016,2035,2024-02-28,81167,card,success
2036,POL010355,2036,2024-01-02,17925,paypal,success
2037,POL043343,2037,2024-06-08,32505,card,success
2038,POL035982,2038,2024-01-25,66049,others,success
2039,POL012462,2039,2024-08-11,35560,others,in progress
2040,POL048704,2040,2024-05-04,69418,card,in progress
2041,POL028270,2041,2024-09-05,45966,others,in progress
2042,POL053270,2042,2024-07-04,70749,card,in progress
2043,POL031460,2043,2024-04-13,72784,others,in progress
2044,POL044671,2044,2024-02-10,40048,paypal,success
2045,POL058222,2045,2024-01-12,65020,card,declined
2046,POL043560,2046,2024-01-21,77417,others,in progress
2047,POL010994,2047,2024-03-14,4579,paypal,in progress
2048,POL040762,2048,2024-03-01,42261,card,declined
2049,POL035005,2049,2024-03-29,25227,others,in progress
2050,POL047052,2050,2024-11-13,10801,paypal,declined
2051,POL045353,2051,2024-06-20,67369,others,in progress
2052,POL049180,2052,2024-07-29,52180,paypal,success
2053,POL006607,2053,2024-09-20,89449,paypal,in progress
2054,POL049406,2054,2024-05-22,5532,others,declined
2055,POL028870,2055,2024-11-01,97971,card,success
2056,POL031868,2056,2024-04-13,64550,card,in progress
2057,POL028580,2057,2024-06-06,86830,others,in progress
2058,POL035668,2058,2024-10-14,16441,paypal,in progress
2059,POL017241,2059,2024-10-29,7412,paypal,success
2060,POL033516,2060,2024-06-28,52361,card,declined
2061,POL034494,2061,2024-11-26,59666,others,in progress
2062,POL022732,2062,2024-07-25,62815,card,declined
2063,POL016015,2063,2024-08-23,34125,others,in progress
2064,POL030167,2064,2024-01-17,54557,card,declined
2065,POL057532,2065,2024-11-22,5653,card,in progress
2066,POL043310,2066,2024-02-29,99550,paypal,in progress
2067,POL048344,2067,2024-01-30,71680,paypal,success
2068,POL031696,2068,2024-06-08,42185,paypal,in progress
2069,POL027778,2069,2024-04-20,63184,others,in progress
2070,POL052714,2070,2024-01-05,95680,others,success
2071,POL029120,2071,2024-01-02,31220,card,success
2072,POL037240,2072,2024-10-06,92243,paypal,success
2073,POL041573,2073,2024-05-03,81197,card,success
2074,POL008444,2074,2024-03-29,54457,others,declined
2075,POL012620,2075,2024-05-09,50247,paypal,declined
2076,POL030313,2076,2024-01-07,75251,others,success
2077,POL050037,2077,2024-07-19,39936,others,declined
2078,POL026120,2078,2024-01-11,22597,card,declined
2079,POL024726,2079,2024-10-13,39738,card,declined
2080,POL001798,2080,2024-02-14,66297,others,declined
2081,POL007468,2081,2024-01-08,71549,paypal,success
2082,POL056941,2082,2024-02-27,97378,paypal,in progress
2083,POL014874,2083,2024-08-11,49890,card,in progress
2084,POL050763,2084,2024-08-01,84612,others,success
2085,POL058086,2085,2024-05-10,50290,others,declined
2086,POL056154,2086,2024-09-12,82386,paypal,in progress
2087,POL000832,2087,2024-09-29,63124,paypal,in progress
2088,POL032849,2088,2024-10-31,15580,others,success
2089,POL035447,2089,2024-01-06,595,others,declined
2090,POL037198,2090,2024-01-23,42554,others,in progress
2091,POL041366,2091,2024-01-02,49672,paypal,declined
2092,POL050020,2092,2024-07-11,63673,card,in progress
2093,POL022396,2093,2024-10-04,42768,others,success
2094,POL057984,2094,2024-09-19,69323,card,in progress
2095,POL008372,2095,2024-03-11,51003,others,success
2096,POL021576,2096,2024-11-16,88474,others,in progress
2097,POL018967,2097,2024-07-11,81827,others,declined
2098,POL047803,2098,2024-02-10,43265,card,in progress
2099,POL032071,2099,2024-07-01,85612,paypal,in progress
2100,POL052020,2100,2024-03-09,33108,paypal,declined
2101,POL041971,2101,2024-02-02,28711,others,success
2102,POL039558,2102,2024-02-18,65399,others,success
2103,POL056277,2103,2024-07-05,36075,paypal,in progress
2104,POL039484,2104,2024-07-03,64752,paypal,success
2105,POL015458,2105,2024-03-09,97462,paypal,in progress
2106,POL022115,2106,2024-06-05,18448,card,in progress
2107,POL044668,2107,2024-05-26,18211,card,success
2108,POL054266,2108,2024-04-19,68730,paypal,success
2109,POL057836,2109,2024-08-20,30728,others,success
2110,POL033303,2110,2024-01-22,50788,paypal,declined
2111,POL034927,2111,2024-01-05,76543,paypal,declined
2112,POL004922,2112,2024-10-22,74141,others,declined
2113,POL008047,2113,2024-07-11,68199,others,success
2114,POL025502,2114,2024-06-25,59647,card,success
2115,POL051894,2115,2024-06-10,13190,others,in progress
2116,POL008292,2116,2024-04-22,74569,card,success
2117,POL050098,2117,2024-09-10,61881,paypal,success
2118,POL025274,2118,2024-05-15,42455,others,in progress
2119,POL001283,2119,2024-09-15,35020,card,in progress
2120,POL043262,2120,2024-03-12,22541,card,success
2121,POL007252,2121,2024-03-05,48513,others,success
2122,POL007115,2122,2024-08-22,17704,card,in progress
2123,POL058334,2123,2024-06-27,5128,paypal,success
2124,POL040688,2124,2024-10-22,30747,others,success
2125,POL013544,2125,2024-02-28,47094,others,success
2126,POL036121,2126,2024-02-10,77846,paypal,declined
2127,POL012361,2127,2024-10-14,56993,others,declined
2128,POL006254,2128,2024-05-14,59860,card,success
2129,POL025522,2129,2024-11-21,95734,paypal,declined
2130,POL009930,2130,2024-04-19,17452,paypal,in progress
2131,POL031036,2131,2024-07-11,28197,paypal,in progress
2132,POL052003,2132,2024-05-30,83578,paypal,success
2133,POL043444,2133,2024-06-30,19714,others,success
2134,POL051622,2134,2024-01-02,64585,card,in progress
2135,POL038262,2135,2024-06-16,88515,others,declined
2136,POL051963,2136,2024-06-08,75069,paypal,in progress
2137,POL011707,2137,2024-06-16,80252,paypal,in progress
2138,POL035937,2138,2024-05-01,23236,others,success
2139,POL054963,2139,2024-08-18,53511,paypal,in progress
2140,POL027886,2140,2024-02-18,32796,card,success
2141,POL012560,2141,2024-07-31,55795,others,success
2142,POL046819,2142,2024-07-04,99216,others,success
2143,POL030323,2143,2024-02-29,44191,others,declined
2144,POL027087,2144,2024-10-19,38060,paypal,declined
2145,POL057291,2145,2024-05-29,56694,others,declined
2146,POL022249,2146,2024-12-01,86317,paypal,in progress
2147,POL042316,2147,2024-08-17,36039,paypal,success
2148,POL023009,2148,2024-10-06,22056,others,success
2149,POL039848,2149,2024-05-13,61571,card,success
2150,POL015751,2150,2024-10-08,10130,others,declined
2151,POL031771,2151,2024-08-17,87176,card,declined
2152,POL033458,2152,2024-03-24,69965,paypal,in progress
2153,POL044981,2153,2024-06-07,61902,paypal,declined
2154,POL020189,2154,2024-02-29,20386,others,declined
2155,POL036886,2155,2024-03-13,90631,paypal,declined
2156,POL047443,2156,2024-03-18,84751,others,success
2157,POL027522,2157,2024-08-16,80209,paypal,declined
2158,POL007753,2158,2024-08-02,14684,paypal,declined
2159,POL054479,2159,2024-03-08,82273,paypal,declined
2160,POL043777,2160,2024-04-14,36137,others,in progress
2161,POL041045,2161,2024-11-22,92120,card,in progress
2162,POL005739,2162,2024-07-29,47518,others,declined
2163,POL024953,2163,2024-07-20,32731,card,success
2164,POL001788,2164,2024-09-03,2135,others,declined
2165,POL005745,2165,2024-05-13,53076,card,declined
2166,POL054419,2166,2024-06-12,92058,others,in progress
2167,POL005175,2167,2024-10-03,9475,paypal,success
