vehicle_id,model,vehicle_age,segment,fuel_type,airbags,ncap_rating,is_parking_camera,is_speed_alert,is_brake_assist,customer_id
3754,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,3754
3755,M1,1.2,A,CNG,2,0,No,Yes,No,3755
3756,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,3756
3757,M1,0.0,A,CNG,2,0,No,Yes,No,3757
3758,M1,0.6,A,CNG,2,0,No,Yes,No,3758
3759,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,3759
3760,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,3760
3761,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,3761
3762,M8,0.0,B1,CNG,2,2,No,Yes,No,3762
3763,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,3763
3764,M1,0.0,A,CNG,2,0,No,Yes,No,3764
3765,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,3765
3766,M10,0.2,Utility,CNG,1,0,No,Yes,No,3766
3767,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,3767
3768,M6,3.8,B2,Petrol,2,2,No,Yes,Yes,3768
3769,M1,0.2,A,CNG,2,0,No,Yes,No,3769
3770,M3,4.4,A,Petrol,2,2,Yes,Yes,No,3770
3771,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,3771
3772,M1,0.4,A,CNG,2,0,No,Yes,No,3772
3773,M1,0.2,A,CNG,2,0,No,Yes,No,3773
3774,M7,0.2,B2,Petrol,6,0,Yes,Yes,Yes,3774
3775,M1,0.8,A,CNG,2,0,No,Yes,No,3775
3776,M1,1.2,A,CNG,2,0,No,Yes,No,3776
3777,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,3777
3778,M9,0.0,C1,Diesel,2,4,Yes,Yes,No,3778
3779,M7,0.0,B2,Petrol,6,0,Yes,Yes,Yes,3779
3780,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,3780
3781,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,3781
3782,M1,0.8,A,CNG,2,0,No,Yes,No,3782
3783,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,3783
3784,M1,0.6,A,CNG,2,0,No,Yes,No,3784
3785,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,3785
3786,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,3786
3787,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,3787
3788,M8,0.8,B1,CNG,2,2,No,Yes,No,3788
3789,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,3789
3790,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,3790
3791,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,3791
3792,M1,0.4,A,CNG,2,0,No,Yes,No,3792
3793,M8,1.6,B1,CNG,2,2,No,Yes,No,3793
3794,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,3794
3795,M7,3.0,B2,Petrol,6,0,Yes,Yes,Yes,3795
3796,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,3796
3797,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,3797
3798,M3,0.4,A,Petrol,2,2,Yes,Yes,No,3798
3799,M1,0.2,A,CNG,2,0,No,Yes,No,3799
3800,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,3800
3801,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,3801
3802,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,3802
3803,M8,1.4,B1,CNG,2,2,No,Yes,No,3803
3804,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,3804
3805,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,3805
3806,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,3806
3807,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,3807
3808,M1,1.0,A,CNG,2,0,No,Yes,No,3808
3809,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,3809
3810,M1,0.6,A,CNG,2,0,No,Yes,No,3810
3811,M1,0.8,A,CNG,2,0,No,Yes,No,3811
3812,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,3812
3813,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,3813
3814,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,3814
3815,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,3815
3816,M3,0.8,A,Petrol,2,2,Yes,Yes,No,3816
3817,M1,0.2,A,CNG,2,0,No,Yes,No,3817
3818,M1,0.4,A,CNG,2,0,No,Yes,No,3818
3819,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,3819
3820,M9,3.0,C1,Diesel,2,4,Yes,Yes,No,3820
3821,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,3821
3822,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,3822
3823,M5,1.6,B2,Diesel,2,5,No,Yes,No,3823
3824,M1,0.8,A,CNG,2,0,No,Yes,No,3824
3825,M7,2.2,B2,Petrol,6,0,Yes,Yes,Yes,3825
3826,M8,0.2,B1,CNG,2,2,No,Yes,No,3826
3827,M9,0.4,C1,Diesel,2,4,Yes,Yes,No,3827
3828,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,3828
3829,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,3829
3830,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,3830
3831,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,3831
3832,M8,0.4,B1,CNG,2,2,No,Yes,No,3832
3833,M1,0.0,A,CNG,2,0,No,Yes,No,3833
3834,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,3834
3835,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,3835
3836,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,3836
3837,M8,0.4,B1,CNG,2,2,No,Yes,No,3837
3838,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,3838
3839,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,3839
3840,M1,0.2,A,CNG,2,0,No,Yes,No,3840
3841,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,3841
3842,M7,1.6,B2,Petrol,6,0,Yes,Yes,Yes,3842
3843,M11,0.2,C1,Petrol,2,5,Yes,No,Yes,3843
3844,M1,0.0,A,CNG,2,0,No,Yes,No,3844
3845,M1,0.0,A,CNG,2,0,No,Yes,No,3845
3846,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,3846
3847,M8,1.4,B1,CNG,2,2,No,Yes,No,3847
3848,M1,0.6,A,CNG,2,0,No,Yes,No,3848
3849,M1,0.2,A,CNG,2,0,No,Yes,No,3849
3850,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,3850
3851,M7,4.2,B2,Petrol,6,0,Yes,Yes,Yes,3851
3852,M1,0.2,A,CNG,2,0,No,Yes,No,3852
3853,M10,1.4,Utility,CNG,1,0,No,Yes,No,3853
3854,M8,0.4,B1,CNG,2,2,No,Yes,No,3854
3855,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,3855
3856,M1,0.2,A,CNG,2,0,No,Yes,No,3856
3857,M5,0.0,B2,Diesel,2,5,No,Yes,No,3857
3858,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,3858
3859,M1,0.2,A,CNG,2,0,No,Yes,No,3859
3860,M1,0.4,A,CNG,2,0,No,Yes,No,3860
3861,M1,0.0,A,CNG,2,0,No,Yes,No,3861
3862,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,3862
3863,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,3863
3864,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,3864
3865,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,3865
3866,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,3866
3867,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,3867
3868,M1,0.6,A,CNG,2,0,No,Yes,No,3868
3869,M1,1.4,A,CNG,2,0,No,Yes,No,3869
3870,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,3870
3871,M1,0.0,A,CNG,2,0,No,Yes,No,3871
3872,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,3872
3873,M1,0.4,A,CNG,2,0,No,Yes,No,3873
3874,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,3874
3875,M1,0.6,A,CNG,2,0,No,Yes,No,3875
3876,M1,0.4,A,CNG,2,0,No,Yes,No,3876
3877,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,3877
3878,M1,0.0,A,CNG,2,0,No,Yes,No,3878
3879,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,3879
3880,M9,1.6,C1,Diesel,2,4,Yes,Yes,No,3880
3881,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,3881
3882,M8,0.6,B1,CNG,2,2,No,Yes,No,3882
3883,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,3883
3884,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,3884
3885,M3,0.8,A,Petrol,2,2,Yes,Yes,No,3885
3886,M1,1.0,A,CNG,2,0,No,Yes,No,3886
3887,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,3887
3888,M1,0.4,A,CNG,2,0,No,Yes,No,3888
3889,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,3889
3890,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,3890
3891,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,3891
3892,M2,1.6,C1,Petrol,2,2,Yes,Yes,Yes,3892
3893,M3,0.2,A,Petrol,2,2,Yes,Yes,No,3893
3894,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,3894
3895,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,3895
3896,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,3896
3897,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,3897
3898,M1,0.2,A,CNG,2,0,No,Yes,No,3898
3899,M1,0.8,A,CNG,2,0,No,Yes,No,3899
3900,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,3900
3901,M1,0.2,A,CNG,2,0,No,Yes,No,3901
3902,M8,0.2,B1,CNG,2,2,No,Yes,No,3902
3903,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,3903
3904,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,3904
3905,M1,0.0,A,CNG,2,0,No,Yes,No,3905
3906,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,3906
3907,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,3907
3908,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,3908
3909,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,3909
3910,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,3910
3911,M1,0.0,A,CNG,2,0,No,Yes,No,3911
3912,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,3912
3913,M1,0.0,A,CNG,2,0,No,Yes,No,3913
3914,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,3914
3915,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,3915
3916,M1,0.2,A,CNG,2,0,No,Yes,No,3916
3917,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,3917
3918,M10,0.4,Utility,CNG,1,0,No,Yes,No,3918
3919,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,3919
3920,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,3920
3921,M1,0.8,A,CNG,2,0,No,Yes,No,3921
3922,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,3922
3923,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,3923
3924,M3,2.0,A,Petrol,2,2,Yes,Yes,No,3924
3925,M4,4.4,C2,Diesel,6,3,Yes,Yes,Yes,3925
3926,M7,2.6,B2,Petrol,6,0,Yes,Yes,Yes,3926
3927,M7,3.0,B2,Petrol,6,0,Yes,Yes,Yes,3927
3928,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,3928
3929,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,3929
3930,M1,0.0,A,CNG,2,0,No,Yes,No,3930
3931,M3,1.4,A,Petrol,2,2,Yes,Yes,No,3931
3932,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,3932
3933,M9,0.4,C1,Diesel,2,4,Yes,Yes,No,3933
3934,M1,0.0,A,CNG,2,0,No,Yes,No,3934
3935,M2,2.2,C1,Petrol,2,2,Yes,Yes,Yes,3935
3936,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,3936
3937,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,3937
3938,M8,1.4,B1,CNG,2,2,No,Yes,No,3938
3939,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,3939
3940,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,3940
3941,M2,3.0,C1,Petrol,2,2,Yes,Yes,Yes,3941
3942,M1,0.0,A,CNG,2,0,No,Yes,No,3942
3943,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,3943
3944,M1,1.0,A,CNG,2,0,No,Yes,No,3944
3945,M8,1.0,B1,CNG,2,2,No,Yes,No,3945
3946,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,3946
3947,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,3947
3948,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,3948
3949,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,3949
3950,M3,3.0,A,Petrol,2,2,Yes,Yes,No,3950
3951,M8,0.0,B1,CNG,2,2,No,Yes,No,3951
3952,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,3952
3953,M1,0.0,A,CNG,2,0,No,Yes,No,3953
3954,M10,0.4,Utility,CNG,1,0,No,Yes,No,3954
3955,M7,0.2,B2,Petrol,6,0,Yes,Yes,Yes,3955
3956,M10,0.0,Utility,CNG,1,0,No,Yes,No,3956
3957,M7,1.6,B2,Petrol,6,0,Yes,Yes,Yes,3957
3958,M3,2.0,A,Petrol,2,2,Yes,Yes,No,3958
3959,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,3959
3960,M1,0.8,A,CNG,2,0,No,Yes,No,3960
3961,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,3961
3962,M11,3.8,C1,Petrol,2,5,Yes,No,Yes,3962
3963,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,3963
3964,M1,0.4,A,CNG,2,0,No,Yes,No,3964
3965,M1,1.8,A,CNG,2,0,No,Yes,No,3965
3966,M1,0.6,A,CNG,2,0,No,Yes,No,3966
3967,M8,0.6,B1,CNG,2,2,No,Yes,No,3967
3968,M10,1.8,Utility,CNG,1,0,No,Yes,No,3968
3969,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,3969
3970,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,3970
3971,M3,3.2,A,Petrol,2,2,Yes,Yes,No,3971
3972,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,3972
3973,M3,1.2,A,Petrol,2,2,Yes,Yes,No,3973
3974,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,3974
3975,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,3975
3976,M1,0.6,A,CNG,2,0,No,Yes,No,3976
3977,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,3977
3978,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,3978
3979,M8,0.4,B1,CNG,2,2,No,Yes,No,3979
3980,M1,0.2,A,CNG,2,0,No,Yes,No,3980
3981,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,3981
3982,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,3982
3983,M1,2.0,A,CNG,2,0,No,Yes,No,3983
3984,M1,0.4,A,CNG,2,0,No,Yes,No,3984
3985,M9,3.6,C1,Diesel,2,4,Yes,Yes,No,3985
3986,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,3986
3987,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,3987
3988,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,3988
3989,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,3989
3990,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,3990
3991,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,3991
3992,M8,2.4,B1,CNG,2,2,No,Yes,No,3992
3993,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,3993
3994,M8,1.2,B1,CNG,2,2,No,Yes,No,3994
3995,M1,1.2,A,CNG,2,0,No,Yes,No,3995
3996,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,3996
3997,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,3997
3998,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,3998
3999,M2,0.8,C1,Petrol,2,2,Yes,Yes,Yes,3999
4000,M8,2.0,B1,CNG,2,2,No,Yes,No,4000
4001,M2,2.0,C1,Petrol,2,2,Yes,Yes,Yes,4001
4002,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,4002
4003,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,4003
4004,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,4004
4005,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,4005
4006,M1,0.2,A,CNG,2,0,No,Yes,No,4006
4007,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,4007
4008,M10,0.4,Utility,CNG,1,0,No,Yes,No,4008
4009,M1,0.8,A,CNG,2,0,No,Yes,No,4009
4010,M1,0.2,A,CNG,2,0,No,Yes,No,4010
4011,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,4011
4012,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,4012
4013,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,4013
4014,M8,2.6,B1,CNG,2,2,No,Yes,No,4014
4015,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,4015
4016,M1,0.6,A,CNG,2,0,No,Yes,No,4016
4017,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,4017
4018,M9,1.0,C1,Diesel,2,4,Yes,Yes,No,4018
4019,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,4019
4020,M9,2.2,C1,Diesel,2,4,Yes,Yes,No,4020
4021,M2,2.4,C1,Petrol,2,2,Yes,Yes,Yes,4021
4022,M8,0.4,B1,CNG,2,2,No,Yes,No,4022
4023,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,4023
4024,M9,1.8,C1,Diesel,2,4,Yes,Yes,No,4024
4025,M3,0.4,A,Petrol,2,2,Yes,Yes,No,4025
4026,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,4026
4027,M8,0.8,B1,CNG,2,2,No,Yes,No,4027
4028,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,4028
4029,M1,0.2,A,CNG,2,0,No,Yes,No,4029
4030,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,4030
4031,M1,0.4,A,CNG,2,0,No,Yes,No,4031
4032,M3,0.0,A,Petrol,2,2,Yes,Yes,No,4032
4033,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,4033
4034,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,4034
4035,M1,0.2,A,CNG,2,0,No,Yes,No,4035
4036,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,4036
4037,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,4037
4038,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,4038
4039,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,4039
4040,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,4040
4041,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,4041
4042,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,4042
4043,M1,1.2,A,CNG,2,0,No,Yes,No,4043
4044,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,4044
4045,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,4045
4046,M1,0.4,A,CNG,2,0,No,Yes,No,4046
4047,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,4047
4048,M1,0.4,A,CNG,2,0,No,Yes,No,4048
4049,M1,0.2,A,CNG,2,0,No,Yes,No,4049
4050,M5,2.4,B2,Diesel,2,5,No,Yes,No,4050
4051,M2,2.0,C1,Petrol,2,2,Yes,Yes,Yes,4051
4052,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,4052
4053,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,4053
4054,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,4054
4055,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,4055
4056,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,4056
4057,M1,0.4,A,CNG,2,0,No,Yes,No,4057
4058,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,4058
4059,M1,0.6,A,CNG,2,0,No,Yes,No,4059
4060,M9,2.0,C1,Diesel,2,4,Yes,Yes,No,4060
4061,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,4061
4062,M1,0.2,A,CNG,2,0,No,Yes,No,4062
4063,M9,1.4,C1,Diesel,2,4,Yes,Yes,No,4063
4064,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,4064
4065,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,4065
4066,M5,0.4,B2,Diesel,2,5,No,Yes,No,4066
4067,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,4067
4068,M1,0.0,A,CNG,2,0,No,Yes,No,4068
4069,M1,0.4,A,CNG,2,0,No,Yes,No,4069
4070,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,4070
4071,M1,0.2,A,CNG,2,0,No,Yes,No,4071
4072,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,4072
4073,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,4073
4074,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,4074
4075,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,4075
4076,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,4076
4077,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,4077
4078,M1,0.2,A,CNG,2,0,No,Yes,No,4078
4079,M2,0.8,C1,Petrol,2,2,Yes,Yes,Yes,4079
4080,M8,2.2,B1,CNG,2,2,No,Yes,No,4080
4081,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,4081
4082,M8,0.6,B1,CNG,2,2,No,Yes,No,4082
4083,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,4083
4084,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,4084
4085,M1,0.2,A,CNG,2,0,No,Yes,No,4085
4086,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,4086
4087,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,4087
4088,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,4088
4089,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,4089
4090,M1,0.2,A,CNG,2,0,No,Yes,No,4090
4091,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,4091
4092,M2,1.0,C1,Petrol,2,2,Yes,Yes,Yes,4092
4093,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,4093
4094,M1,1.8,A,CNG,2,0,No,Yes,No,4094
4095,M1,0.8,A,CNG,2,0,No,Yes,No,4095
4096,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,4096
4097,M1,0.2,A,CNG,2,0,No,Yes,No,4097
4098,M1,0.0,A,CNG,2,0,No,Yes,No,4098
4099,M1,0.2,A,CNG,2,0,No,Yes,No,4099
4100,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,4100
4101,M1,0.6,A,CNG,2,0,No,Yes,No,4101
4102,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,4102
4103,M1,0.0,A,CNG,2,0,No,Yes,No,4103
4104,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,4104
4105,M8,0.6,B1,CNG,2,2,No,Yes,No,4105
4106,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,4106
4107,M1,0.8,A,CNG,2,0,No,Yes,No,4107
4108,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,4108
4109,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,4109
4110,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,4110
4111,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,4111
4112,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,4112
4113,M3,2.8,A,Petrol,2,2,Yes,Yes,No,4113
4114,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,4114
4115,M1,2.6,A,CNG,2,0,No,Yes,No,4115
4116,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,4116
4117,M1,0.2,A,CNG,2,0,No,Yes,No,4117
4118,M1,3.8,A,CNG,2,0,No,Yes,No,4118
4119,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,4119
4120,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,4120
4121,M1,0.0,A,CNG,2,0,No,Yes,No,4121
4122,M1,0.0,A,CNG,2,0,No,Yes,No,4122
4123,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,4123
4124,M1,0.2,A,CNG,2,0,No,Yes,No,4124
4125,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,4125
4126,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,4126
4127,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,4127
4128,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,4128
4129,M8,2.4,B1,CNG,2,2,No,Yes,No,4129
4130,M1,0.8,A,CNG,2,0,No,Yes,No,4130
4131,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,4131
4132,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,4132
4133,M1,0.0,A,CNG,2,0,No,Yes,No,4133
4134,M3,3.2,A,Petrol,2,2,Yes,Yes,No,4134
4135,M1,0.8,A,CNG,2,0,No,Yes,No,4135
4136,M1,2.0,A,CNG,2,0,No,Yes,No,4136
4137,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,4137
4138,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,4138
4139,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,4139
4140,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,4140
4141,M7,0.2,B2,Petrol,6,0,Yes,Yes,Yes,4141
4142,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,4142
4143,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,4143
4144,M1,1.0,A,CNG,2,0,No,Yes,No,4144
4145,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,4145
4146,M7,2.4,B2,Petrol,6,0,Yes,Yes,Yes,4146
4147,M1,1.2,A,CNG,2,0,No,Yes,No,4147
4148,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,4148
4149,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,4149
4150,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,4150
4151,M1,0.4,A,CNG,2,0,No,Yes,No,4151
4152,M1,0.0,A,CNG,2,0,No,Yes,No,4152
4153,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,4153
4154,M8,3.8,B1,CNG,2,2,No,Yes,No,4154
4155,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,4155
4156,M3,1.2,A,Petrol,2,2,Yes,Yes,No,4156
4157,M7,1.6,B2,Petrol,6,0,Yes,Yes,Yes,4157
4158,M3,2.2,A,Petrol,2,2,Yes,Yes,No,4158
